age,workclass,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income,predictions
48,Private,13,Married-spouse-absent,Prof-specialty,Other-relative,Asian-Pac-Islander,Female,0,0,36,Philippines,>50K,<=50K
34,Private,10,Divorced,Prof-specialty,Not-in-family,Black,Male,0,0,40,Germany,>50K,<=50K
27,Private,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,45,United-States,<=50K,>50K
29,Private,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,Jamaica,>50K,<=50K
32,State-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K,>50K
39,Private,10,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,84,United-States,>50K,<=50K
34,Private,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,>50K,<=50K
36,Private,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,33,United-States,<=50K,>50K
47,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Iran,>50K,<=50K
59,Local-gov,13,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,30,United-States,<=50K,>50K
49,State-gov,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,<=50K
43,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,42,United-States,>50K,<=50K
40,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,>50K,<=50K
59,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,65,United-States,>50K,<=50K
39,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K,<=50K
33,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,<=50K,>50K
31,Local-gov,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,Mexico,>50K,<=50K
25,Private,10,Never-married,Tech-support,Not-in-family,White,Male,2174,0,40,United-States,<=50K,>50K
38,Private,9,Married-civ-spouse,Sales,Husband,Black,Male,0,0,40,United-States,>50K,<=50K
26,Private,12,Never-married,Tech-support,Not-in-family,White,Male,0,0,45,United-States,<=50K,>50K
50,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
47,Private,9,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,>50K,<=50K
53,State-gov,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,>50K
27,Private,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K,>50K
56,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,>50K,<=50K
58,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,<=50K,>50K
50,Local-gov,13,Separated,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K,<=50K
45,Private,16,Separated,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,>50K,<=50K
47,Private,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,47,United-States,>50K,<=50K
59,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States,>50K,<=50K
41,Private,16,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,>50K,<=50K
39,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,40,,>50K,<=50K
38,Private,15,Separated,Prof-specialty,Not-in-family,White,Male,0,0,35,United-States,>50K,<=50K
37,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K,<=50K
24,State-gov,4,Never-married,Tech-support,Unmarried,White,Female,0,0,20,United-States,<=50K,>50K
42,Federal-gov,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,48,United-States,>50K,<=50K
68,,10,Married-civ-spouse,,Wife,White,Female,0,2457,40,United-States,<=50K,>50K
59,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,30,United-States,>50K,<=50K
49,,10,Married-civ-spouse,,Husband,White,Male,0,0,20,United-States,>50K,<=50K
44,Local-gov,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,52,United-States,<=50K,>50K
45,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,>50K,<=50K
66,Private,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,Canada,<=50K,>50K
61,,9,Married-civ-spouse,,Husband,White,Male,0,2603,32,United-States,<=50K,>50K
27,Self-emp-not-inc,10,Married-civ-spouse,Transport-moving,Other-relative,Other,Male,0,0,50,Ecuador,>50K,<=50K
60,Private,4,Never-married,Transport-moving,Not-in-family,White,Male,0,0,48,United-States,>50K,<=50K
56,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,>50K,<=50K
50,Federal-gov,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K,>50K
59,Private,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,>50K,<=50K
30,Private,12,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K,>50K
72,Local-gov,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1258,40,United-States,<=50K,>50K
41,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,<=50K
47,Local-gov,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K,<=50K
47,State-gov,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K,<=50K
28,Private,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K,>50K
56,Self-emp-not-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,<=50K
38,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K,<=50K
43,Self-emp-not-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,United-States,>50K,<=50K
19,Private,10,Never-married,Tech-support,Own-child,White,Male,0,1719,16,United-States,<=50K,>50K
43,Private,13,Never-married,Sales,Not-in-family,White,Male,0,0,60,United-States,>50K,<=50K
29,Private,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K,<=50K
43,Local-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K,>50K
60,Federal-gov,11,Divorced,Prof-specialty,Unmarried,White,Male,4934,0,40,United-States,>50K,<=50K
58,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K,<=50K
35,Private,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Philippines,>50K,<=50K
37,Private,12,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,13,United-States,>50K,<=50K
47,Self-emp-inc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,>50K
64,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,>50K,<=50K
26,Private,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K,<=50K
31,Private,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,>50K,<=50K
55,State-gov,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K,<=50K
66,Self-emp-not-inc,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,20,United-States,>50K,<=50K
29,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,>50K,<=50K
33,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
37,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,>50K,<=50K
31,Self-emp-inc,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,20,United-States,>50K,<=50K
45,Private,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K,<=50K
36,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K,<=50K
53,State-gov,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K,<=50K
36,Local-gov,11,Never-married,Protective-serv,Not-in-family,Black,Female,0,0,60,United-States,>50K,<=50K
31,Federal-gov,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K,>50K
29,Private,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,>50K,<=50K
34,Private,10,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,40,Jamaica,>50K,<=50K
53,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,46,United-States,>50K,<=50K
60,Private,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K,>50K
28,Private,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,55,United-States,>50K,<=50K
45,Self-emp-not-inc,13,Married-civ-spouse,Sales,Husband,White,Male,2829,0,60,United-States,<=50K,>50K
37,Private,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,Jamaica,>50K,<=50K
64,Private,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,2057,60,China,<=50K,>50K
41,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,70,United-States,<=50K,>50K
44,Private,10,Divorced,Sales,Unmarried,White,Male,0,0,55,United-States,>50K,<=50K
31,Private,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,45,United-States,<=50K,>50K
48,Private,10,Married-civ-spouse,Craft-repair,Other-relative,Asian-Pac-Islander,Male,0,0,40,Cambodia,>50K,<=50K
56,Self-emp-not-inc,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,45,United-States,>50K,<=50K
56,Private,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,>50K
37,Local-gov,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,>50K,<=50K
31,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,,>50K,<=50K
47,Federal-gov,11,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,United-States,<=50K,>50K
54,Private,7,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,>50K,<=50K
25,Private,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,50,United-States,<=50K,>50K
28,Private,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,35,United-States,>50K,<=50K
49,Private,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,>50K,<=50K
51,Private,16,Divorced,Craft-repair,Not-in-family,White,Female,4787,0,60,United-States,>50K,<=50K
48,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,>50K
25,Private,14,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,>50K,<=50K
39,Private,14,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,>50K,<=50K
41,Self-emp-not-inc,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3103,0,40,United-States,>50K,<=50K
67,,16,Married-civ-spouse,,Husband,White,Male,0,0,20,Canada,>50K,<=50K
37,Private,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K,<=50K
51,Federal-gov,10,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Male,0,0,70,,<=50K,>50K
23,Private,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,42,United-States,<=50K,>50K
24,Private,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,United-States,<=50K,>50K
50,Private,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,>50K
44,State-gov,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,>50K
52,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,,>50K,<=50K
32,Private,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,38,United-States,>50K,<=50K
48,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K,<=50K
33,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K,>50K
40,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
43,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,Germany,>50K,<=50K
47,Private,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K,<=50K
41,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,35,United-States,>50K,<=50K
59,,9,Married-civ-spouse,,Husband,White,Male,0,0,41,United-States,>50K,<=50K
45,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,84,United-States,>50K,<=50K
27,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,<=50K,>50K
50,Self-emp-not-inc,16,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,60,United-States,>50K,<=50K
37,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K,<=50K
26,Private,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,70,United-States,>50K,<=50K
60,Private,16,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,65,United-States,>50K,<=50K
41,Private,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,48,Canada,>50K,<=50K
47,Self-emp-inc,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,<=50K,>50K
27,Private,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K,<=50K
27,Private,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K,<=50K
45,Local-gov,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,35,United-States,<=50K,>50K
29,Private,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,2051,40,United-States,<=50K,>50K
42,Self-emp-not-inc,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,<=50K,>50K
56,Self-emp-inc,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K,<=50K
55,Federal-gov,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K,>50K
32,Self-emp-inc,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,65,United-States,>50K,<=50K
40,Private,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,>50K
47,Private,9,Married-civ-spouse,Sales,Own-child,White,Female,0,0,38,United-States,>50K,<=50K
40,Self-emp-inc,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2377,50,United-States,<=50K,>50K
51,Private,10,Divorced,Sales,Not-in-family,White,Female,0,0,45,United-States,>50K,<=50K
49,Private,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,>50K,<=50K
27,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,<=50K,>50K
43,Private,14,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,>50K,<=50K
36,Private,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2377,60,United-States,<=50K,>50K
27,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,,>50K,<=50K
44,Private,10,Married-civ-spouse,Other-service,Own-child,White,Female,0,0,40,United-States,>50K,<=50K
48,Private,5,Widowed,Transport-moving,Unmarried,White,Male,0,0,40,United-States,>50K,<=50K
44,Federal-gov,10,Divorced,Exec-managerial,Unmarried,White,Male,0,0,60,United-States,>50K,<=50K
45,Local-gov,9,Widowed,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,>50K,<=50K
39,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,Philippines,>50K,<=50K
33,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,<=50K,>50K
65,,11,Married-civ-spouse,,Wife,White,Female,0,0,56,United-States,>50K,<=50K
66,Self-emp-inc,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
59,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,5013,0,40,United-States,<=50K,>50K
37,Private,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3103,0,44,United-States,>50K,<=50K
23,Self-emp-not-inc,13,Never-married,Adm-clerical,Own-child,White,Male,0,2231,40,United-States,>50K,<=50K
55,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,<=50K,>50K
32,Private,11,Never-married,Tech-support,Unmarried,White,Female,0,0,60,United-States,<=50K,>50K
60,Private,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,Hungary,>50K,<=50K
32,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,44,United-States,<=50K,>50K
32,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,>50K
30,Self-emp-not-inc,7,Never-married,Craft-repair,Not-in-family,White,Male,0,0,45,United-States,>50K,<=50K
46,Private,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K,<=50K
58,Private,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,>50K
45,Private,12,Widowed,Tech-support,Unmarried,White,Male,0,0,40,United-States,>50K,<=50K
65,State-gov,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,2174,40,United-States,>50K,<=50K
32,Self-emp-not-inc,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,>50K,<=50K
43,Private,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K,>50K
46,Private,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,30,United-States,>50K,<=50K
57,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,>50K
56,Self-emp-inc,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K,>50K
37,Self-emp-not-inc,13,Married-civ-spouse,Sales,Wife,White,Female,0,0,50,United-States,<=50K,>50K
73,Private,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2174,50,United-States,>50K,<=50K
52,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
46,Local-gov,13,Never-married,Prof-specialty,Own-child,White,Male,4787,0,45,United-States,>50K,<=50K
50,Private,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,<=50K
41,Private,15,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K,>50K
40,Private,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K,>50K
51,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,55,United-States,>50K,<=50K
56,Private,8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,<=50K
48,Self-emp-not-inc,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,60,United-States,>50K,<=50K
67,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,37,United-States,>50K,<=50K
34,Private,9,Divorced,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,0,0,48,United-States,>50K,<=50K
50,Federal-gov,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,United-States,<=50K,>50K
38,Private,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
49,Private,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,>50K,<=50K
57,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,84,United-States,>50K,<=50K
46,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,United-States,<=50K,>50K
50,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,>50K,<=50K
30,State-gov,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K,<=50K
45,Private,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,>50K,<=50K
25,State-gov,10,Never-married,Tech-support,Not-in-family,Black,Male,0,0,40,United-States,<=50K,>50K
60,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,44,United-States,>50K,<=50K
30,Private,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K,<=50K
24,Local-gov,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,72,United-States,>50K,<=50K
57,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,<=50K,>50K
